Attribute,Value,Date_GBP,Date_usd,Date_EUR,Day Name_fOR_USD,Day_ Name_EUR,Day_Name_GBP
GBP,446.038,10/09/2019,11/06/2019,04/09/2019,Tuesday,Wednesday,Tuesday
GBP,446.4,12/09/2019,13/06/2019,06/09/2019,Thursday,Friday,Thursday
GBP,447.196,09/09/2019,10/06/2019,03/09/2019,Monday,Tuesday,Monday
GBP,447.413,11/09/2019,12/06/2019,05/09/2019,Wednesday,Thursday,Wednesday
GBP,451.07,13/09/2019,14/06/2019,09/09/2019,Friday,Monday,Friday
GBP,452.894,19/09/2019,18/06/2019,11/09/2019,Tuesday,Wednesday,Thursday
GBP,453.258,18/09/2019,17/06/2019,10/09/2019,Monday,Tuesday,Wednesday
GBP,453.293,28/09/2022,27/06/2022,22/09/2022,Monday,Thursday,Wednesday
GBP,453.669,27/09/2019,26/06/2019,23/09/2019,Wednesday,Monday,Friday
GBP,453.713,26/09/2019,25/06/2019,20/09/2019,Tuesday,Friday,Thursday
GBP,454.523,23/09/2019,20/06/2019,13/09/2019,Thursday,Friday,Monday
GBP,455.076,20/09/2019,19/06/2019,12/09/2019,Wednesday,Thursday,Friday
GBP,456.559,26/09/2022,23/06/2022,20/09/2022,Thursday,Tuesday,Monday
GBP,456.985,25/09/2019,24/06/2019,19/09/2019,Monday,Thursday,Wednesday
GBP,458.235,24/09/2019,21/06/2019,18/09/2019,Friday,Wednesday,Tuesday
GBP,458.596,02/10/2019,01/07/2019,26/09/2019,Monday,Thursday,Wednesday
GBP,458.759,27/09/2022,24/06/2022,21/09/2022,Friday,Wednesday,Tuesday
GBP,459.98,03/10/2019,02/07/2019,27/09/2019,Tuesday,Friday,Thursday
GBP,460.392,30/09/2019,27/06/2019,24/09/2019,Thursday,Tuesday,Monday
GBP,460.429,01/10/2019,28/06/2019,25/09/2019,Friday,Wednesday,Tuesday
GBP,463.734,08/10/2019,05/07/2019,02/10/2019,Friday,Wednesday,Tuesday
GBP,465.185,04/10/2019,03/07/2019,30/09/2019,Wednesday,Monday,Friday
GBP,466.865,30/09/2022,29/06/2022,26/09/2022,Wednesday,Monday,Friday
GBP,467.13,29/09/2022,28/06/2022,23/09/2022,Tuesday,Friday,Thursday
GBP,467.712,03/10/2022,30/06/2022,27/09/2022,Thursday,Tuesday,Monday
GBP,468.153,09/10/2019,08/07/2019,03/10/2019,Monday,Thursday,Wednesday
GBP,468.472,04/10/2022,01/07/2022,28/09/2022,Friday,Wednesday,Tuesday
GBP,469.052,23/09/2022,22/06/2022,19/09/2022,Wednesday,Monday,Friday
GBP,475.241,10/10/2019,09/07/2019,04/10/2019,Tuesday,Friday,Thursday
GBP,480.577,22/09/2022,21/06/2022,16/09/2022,Tuesday,Friday,Thursday
GBP,482.685,06/10/2022,05/07/2022,30/09/2022,Tuesday,Friday,Thursday
GBP,482.944,21/09/2022,20/06/2022,14/09/2022,Monday,Wednesday,Wednesday
GBP,482.981,16/09/2022,15/06/2022,09/09/2022,Wednesday,Friday,Friday
GBP,483.143,19/09/2022,16/06/2022,12/09/2022,Thursday,Monday,Monday
GBP,484.88,07/09/2022,07/06/2022,01/09/2022,Tuesday,Thursday,Wednesday
GBP,484.931,05/09/2022,03/06/2022,30/08/2022,Friday,Tuesday,Monday
GBP,484.945,06/09/2022,06/06/2022,31/08/2022,Monday,Wednesday,Tuesday
GBP,485.274,07/10/2022,06/07/2022,03/10/2022,Wednesday,Monday,Friday
GBP,485.9,05/10/2022,04/07/2022,29/09/2022,Monday,Thursday,Wednesday
GBP,487.559,20/09/2022,17/06/2022,13/09/2022,Friday,Tuesday,Tuesday
GBP,487.657,10/10/2022,07/07/2022,04/10/2022,Thursday,Tuesday,Monday
GBP,488.007,12/10/2022,11/07/2022,06/10/2022,Monday,Thursday,Wednesday
GBP,488.345,13/10/2022,12/07/2022,07/10/2022,Tuesday,Friday,Thursday
GBP,488.461,02/09/2022,02/06/2022,29/08/2022,Thursday,Monday,Friday
GBP,488.694,01/09/2022,01/06/2022,28/08/2022,Wednesday,Sunday,Thursday
GBP,489.08,14/10/2022,13/07/2022,10/10/2022,Wednesday,Monday,Friday
GBP,489.689,09/09/2022,09/06/2022,05/09/2022,Thursday,Monday,Friday
GBP,489.853,11/10/2022,08/07/2022,05/10/2022,Friday,Wednesday,Tuesday
GBP,489.855,08/09/2022,08/06/2022,02/09/2022,Wednesday,Friday,Thursday
GBP,490.021,12/05/2022,01/02/2022,06/05/2022,Tuesday,Friday,Thursday
GBP,491.14,31/08/2022,31/05/2022,26/08/2022,Tuesday,Friday,Wednesday
GBP,492.132,09/05/2022,27/01/2022,03/05/2022,Thursday,Tuesday,Monday
GBP,492.652,13/05/2022,02/02/2022,09/05/2022,Wednesday,Monday,Friday
GBP,493.473,11/05/2022,31/01/2022,05/05/2022,Monday,Thursday,Wednesday
GBP,493.564,17/10/2022,14/07/2022,11/10/2022,Thursday,Tuesday,Monday
GBP,494.061,14/09/2022,14/06/2022,08/09/2022,Tuesday,Thursday,Wednesday
GBP,494.22,10/05/2022,28/01/2022,04/05/2022,Friday,Wednesday,Tuesday
GBP,494.833,16/05/2022,03/02/2022,10/05/2022,Thursday,Tuesday,Monday
GBP,495.304,21/10/2022,20/07/2022,17/10/2022,Wednesday,Monday,Friday
GBP,495.364,29/08/2022,27/05/2022,23/08/2022,Friday,Tuesday,Monday
GBP,495.434,19/10/2022,18/07/2022,13/10/2022,Monday,Thursday,Wednesday
GBP,495.466,12/09/2022,10/06/2022,06/09/2022,Friday,Tuesday,Monday
GBP,495.634,06/05/2022,26/01/2022,02/05/2022,Wednesday,Monday,Friday
GBP,495.812,30/08/2022,30/05/2022,25/08/2022,Monday,Thursday,Tuesday
GBP,497.128,23/08/2022,23/05/2022,17/08/2022,Monday,Wednesday,Tuesday
GBP,497.309,13/09/2022,13/06/2022,07/09/2022,Monday,Wednesday,Tuesday
GBP,497.916,11/10/2019,10/07/2019,07/10/2019,Wednesday,Monday,Friday
GBP,498.446,20/10/2022,19/07/2022,14/10/2022,Tuesday,Friday,Thursday
GBP,498.48,05/05/2022,25/01/2022,29/04/2022,Tuesday,Friday,Thursday
GBP,498.625,18/10/2022,15/07/2022,12/10/2022,Friday,Wednesday,Tuesday
GBP,498.76,22/08/2022,20/05/2022,16/08/2022,Friday,Tuesday,Monday
GBP,500.065,25/08/2022,24/05/2022,18/08/2022,Tuesday,Thursday,Thursday
GBP,501.354,28/08/2022,26/05/2022,22/08/2022,Thursday,Monday,Sunday
GBP,501.354,26/08/2022,25/05/2022,19/08/2022,Wednesday,Friday,Friday
GBP,501.503,28/04/2022,18/01/2022,22/04/2022,Tuesday,Friday,Thursday
GBP,501.698,03/05/2022,21/01/2022,27/04/2022,Friday,Wednesday,Tuesday
GBP,501.699,04/05/2022,24/01/2022,28/04/2022,Monday,Thursday,Wednesday
GBP,501.708,19/08/2022,19/05/2022,15/08/2022,Thursday,Monday,Friday
GBP,503.357,15/07/2022,14/04/2022,11/07/2022,Thursday,Monday,Friday
GBP,503.521,02/05/2022,20/01/2022,26/04/2022,Thursday,Tuesday,Monday
GBP,503.792,12/07/2022,11/04/2022,06/07/2022,Monday,Wednesday,Tuesday
GBP,504.072,18/05/2022,08/02/2022,12/05/2022,Tuesday,Thursday,Wednesday
GBP,504.23,29/04/2022,19/01/2022,25/04/2022,Wednesday,Monday,Friday
GBP,504.647,13/07/2022,12/04/2022,07/07/2022,Tuesday,Thursday,Wednesday
GBP,504.81,14/07/2022,13/04/2022,08/07/2022,Wednesday,Friday,Thursday
GBP,505.085,06/07/2022,05/04/2022,30/06/2022,Tuesday,Thursday,Wednesday
GBP,505.291,05/07/2022,01/04/2022,29/06/2022,Friday,Wednesday,Tuesday
GBP,505.793,24/10/2022,21/07/2022,18/10/2022,Thursday,Tuesday,Monday
GBP,505.942,11/07/2022,08/04/2022,05/07/2022,Friday,Tuesday,Monday
GBP,506.559,17/05/2022,07/02/2022,11/05/2022,Monday,Wednesday,Tuesday
GBP,506.99,07/07/2022,06/04/2022,01/07/2022,Wednesday,Friday,Thursday
GBP,507.046,01/07/2022,30/03/2022,27/06/2022,Wednesday,Monday,Friday
GBP,507.054,27/04/2022,17/01/2022,21/04/2022,Monday,Thursday,Wednesday
GBP,507.36,26/04/2022,14/01/2022,20/04/2022,Friday,Wednesday,Tuesday
GBP,507.679,18/07/2022,18/04/2022,12/07/2022,Monday,Tuesday,Monday
GBP,509.068,14/10/2019,11/07/2019,08/10/2019,Thursday,Tuesday,Monday
GBP,509.081,25/04/2022,13/01/2022,19/04/2022,Thursday,Tuesday,Monday
GBP,509.098,20/07/2022,20/04/2022,14/07/2022,Wednesday,Thursday,Wednesday
GBP,509.192,21/07/2022,21/04/2022,15/07/2022,Thursday,Friday,Thursday
GBP,509.413,19/05/2022,09/02/2022,13/05/2022,Wednesday,Friday,Thursday
GBP,509.831,16/08/2022,16/05/2022,10/08/2022,Monday,Wednesday,Tuesday
GBP,510.169,08/07/2022,07/04/2022,04/07/2022,Thursday,Monday,Friday
GBP,510.173,22/07/2022,22/04/2022,18/07/2022,Friday,Monday,Friday
GBP,510.536,18/08/2022,18/05/2022,12/08/2022,Wednesday,Friday,Thursday
GBP,510.926,17/08/2022,17/05/2022,11/08/2022,Tuesday,Thursday,Wednesday
GBP,510.977,19/07/2022,19/04/2022,13/07/2022,Tuesday,Wednesday,Tuesday
GBP,511.578,30/06/2022,29/03/2022,24/06/2022,Tuesday,Friday,Thursday
GBP,511.808,20/05/2022,10/02/2022,16/05/2022,Thursday,Monday,Friday
GBP,511.959,04/07/2022,31/03/2022,28/06/2022,Thursday,Tuesday,Monday
GBP,512.761,27/07/2022,27/04/2022,21/07/2022,Wednesday,Thursday,Wednesday
GBP,512.976,26/07/2022,26/04/2022,20/07/2022,Tuesday,Wednesday,Tuesday
GBP,513.07,10/08/2022,10/05/2022,04/08/2022,Tuesday,Thursday,Wednesday
GBP,513.096,15/08/2022,13/05/2022,09/08/2022,Friday,Tuesday,Monday
GBP,513.29,25/07/2022,25/04/2022,19/07/2022,Monday,Tuesday,Monday
GBP,513.315,29/06/2022,28/03/2022,23/06/2022,Monday,Thursday,Wednesday
GBP,513.412,09/08/2022,09/05/2022,03/08/2022,Monday,Wednesday,Tuesday
GBP,513.485,08/08/2022,06/05/2022,02/08/2022,Friday,Tuesday,Monday
GBP,514.045,12/08/2022,12/05/2022,08/08/2022,Thursday,Monday,Friday
GBP,514.993,29/07/2022,28/04/2022,22/07/2022,Thursday,Friday,Friday
GBP,515.184,05/08/2022,05/05/2022,01/08/2022,Thursday,Monday,Friday
GBP,515.459,04/08/2022,04/05/2022,29/07/2022,Wednesday,Friday,Thursday
GBP,515.521,22/04/2022,12/01/2022,18/04/2022,Wednesday,Monday,Friday
GBP,516.953,28/06/2022,25/03/2022,22/06/2022,Friday,Wednesday,Tuesday
GBP,517.484,11/08/2022,11/05/2022,05/08/2022,Wednesday,Friday,Thursday
GBP,517.921,14/06/2022,10/03/2022,08/06/2022,Thursday,Wednesday,Tuesday
GBP,518.665,24/05/2022,14/02/2022,18/05/2022,Monday,Wednesday,Tuesday
GBP,518.738,15/10/2019,12/07/2019,09/10/2019,Friday,Wednesday,Tuesday
GBP,519.014,03/08/2022,03/05/2022,27/07/2022,Tuesday,Wednesday,Wednesday
GBP,519.038,23/05/2022,11/02/2022,17/05/2022,Friday,Tuesday,Monday
GBP,519.042,27/06/2022,24/03/2022,21/06/2022,Thursday,Tuesday,Monday
GBP,519.468,23/06/2022,21/03/2022,17/06/2022,Monday,Friday,Thursday
GBP,519.978,24/06/2022,22/03/2022,20/06/2022,Tuesday,Monday,Friday
GBP,520.381,25/05/2022,15/02/2022,19/05/2022,Tuesday,Thursday,Wednesday
GBP,520.684,15/06/2022,11/03/2022,09/06/2022,Friday,Thursday,Wednesday
GBP,521.395,01/08/2022,29/04/2022,25/07/2022,Friday,Monday,Monday
GBP,521.587,22/06/2022,18/03/2022,16/06/2022,Friday,Thursday,Wednesday
GBP,521.725,02/08/2022,02/05/2022,26/07/2022,Monday,Tuesday,Tuesday
GBP,522.284,26/05/2022,16/02/2022,20/05/2022,Wednesday,Friday,Thursday
GBP,522.508,13/06/2022,09/03/2022,07/06/2022,Wednesday,Tuesday,Monday
GBP,523.645,21/04/2022,11/01/2022,14/04/2022,Tuesday,Thursday,Thursday
GBP,524.168,21/06/2022,17/03/2022,15/06/2022,Thursday,Wednesday,Tuesday
GBP,524.939,27/05/2022,17/02/2022,23/05/2022,Thursday,Monday,Friday
GBP,525.055,20/06/2022,16/03/2022,14/06/2022,Wednesday,Tuesday,Monday
GBP,525.472,16/06/2022,14/03/2022,10/06/2022,Monday,Friday,Thursday
GBP,525.797,31/05/2022,21/02/2022,25/05/2022,Monday,Wednesday,Tuesday
GBP,526.235,30/05/2022,18/02/2022,24/05/2022,Friday,Tuesday,Monday
GBP,526.391,03/06/2022,24/02/2022,30/05/2022,Thursday,Monday,Friday
GBP,526.749,17/06/2022,15/03/2022,13/06/2022,Tuesday,Monday,Friday
GBP,527.1,06/06/2022,25/02/2022,31/05/2022,Friday,Tuesday,Monday
GBP,527.969,01/06/2022,22/02/2022,26/05/2022,Tuesday,Thursday,Wednesday
GBP,528.121,25/10/2022,22/07/2022,19/10/2022,Friday,Wednesday,Tuesday
GBP,529.155,02/06/2022,23/02/2022,27/05/2022,Wednesday,Friday,Thursday
GBP,529.809,20/04/2022,10/01/2022,13/04/2022,Monday,Wednesday,Wednesday
GBP,530.38,07/06/2022,28/02/2022,01/06/2022,Monday,Wednesday,Tuesday
GBP,532.116,08/06/2022,02/03/2022,02/06/2022,Wednesday,Thursday,Wednesday
GBP,533.256,10/06/2022,04/03/2022,06/06/2022,Friday,Monday,Friday
GBP,534.143,19/04/2022,07/01/2022,12/04/2022,Friday,Tuesday,Tuesday
GBP,535.018,09/06/2022,03/03/2022,03/06/2022,Thursday,Friday,Thursday
GBP,538.688,16/10/2019,15/07/2019,10/10/2019,Monday,Thursday,Wednesday
GBP,538.895,03/11/2022,02/08/2022,27/10/2022,Tuesday,Thursday,Thursday
GBP,541.243,18/04/2022,06/01/2022,11/04/2022,Thursday,Monday,Monday
GBP,542.35,13/04/2022,04/01/2022,07/04/2022,Tuesday,Thursday,Wednesday
GBP,542.809,12/04/2022,03/01/2022,06/04/2022,Monday,Wednesday,Tuesday
GBP,545.406,04/11/2022,03/08/2022,28/10/2022,Wednesday,Friday,Friday
GBP,545.519,14/04/2022,05/01/2022,08/04/2022,Wednesday,Friday,Thursday
GBP,548.18,26/10/2022,25/07/2022,20/10/2022,Monday,Thursday,Wednesday
GBP,549.384,27/10/2022,26/07/2022,21/10/2022,Tuesday,Friday,Thursday
GBP,550.324,28/10/2022,27/07/2022,24/10/2022,Wednesday,Monday,Friday
GBP,551.144,09/11/2022,08/08/2022,03/11/2022,Monday,Thursday,Wednesday
GBP,552.734,08/11/2022,05/08/2022,01/11/2022,Friday,Tuesday,Tuesday
GBP,554.156,07/11/2022,04/08/2022,31/10/2022,Thursday,Monday,Monday
GBP,554.171,31/10/2022,29/07/2022,25/10/2022,Friday,Tuesday,Monday
GBP,554.193,11/04/2022,31/12/2021,05/04/2022,Friday,Tuesday,Monday
GBP,556.566,01/11/2022,01/08/2022,26/10/2022,Monday,Wednesday,Tuesday
GBP,561.55,10/11/2022,09/08/2022,04/11/2022,Tuesday,Friday,Thursday
GBP,563.559,08/04/2022,30/12/2021,01/04/2022,Thursday,Friday,Friday
GBP,564.143,17/10/2019,16/07/2019,11/10/2019,Tuesday,Friday,Thursday
GBP,567.274,07/04/2022,29/12/2021,31/03/2022,Wednesday,Thursday,Thursday
GBP,571.807,06/04/2022,28/12/2021,30/03/2022,Tuesday,Wednesday,Wednesday
GBP,573.051,18/10/2019,17/07/2019,14/10/2019,Wednesday,Monday,Friday
GBP,575.931,01/04/2022,24/12/2021,28/03/2022,Friday,Monday,Friday
GBP,576.033,14/11/2022,10/08/2022,07/11/2022,Wednesday,Monday,Monday
GBP,577.096,05/04/2022,27/12/2021,29/03/2022,Monday,Tuesday,Tuesday
GBP,578.131,31/03/2022,23/12/2021,25/03/2022,Thursday,Friday,Thursday
GBP,579.242,22/10/2019,19/07/2019,16/10/2019,Friday,Wednesday,Tuesday
GBP,579.283,21/10/2019,18/07/2019,15/10/2019,Thursday,Tuesday,Monday
GBP,580.39,23/10/2019,22/07/2019,17/10/2019,Monday,Thursday,Wednesday
GBP,581.543,30/03/2022,22/12/2021,24/03/2022,Wednesday,Thursday,Wednesday
GBP,583.529,28/03/2022,20/12/2021,21/03/2022,Monday,Monday,Monday
GBP,583.854,29/03/2022,21/12/2021,22/03/2022,Tuesday,Tuesday,Tuesday
GBP,585.088,08/11/2019,07/08/2019,04/11/2019,Wednesday,Monday,Friday
GBP,585.595,12/11/2019,08/08/2019,05/11/2019,Thursday,Tuesday,Tuesday
GBP,587.16,13/11/2019,09/08/2019,06/11/2019,Friday,Wednesday,Wednesday
GBP,588.781,14/11/2019,12/08/2019,07/11/2019,Monday,Thursday,Thursday
GBP,589.027,15/11/2019,13/08/2019,08/11/2019,Tuesday,Friday,Friday
GBP,590.049,17/11/2022,15/08/2022,10/11/2022,Monday,Thursday,Thursday
GBP,590.085,18/03/2022,13/12/2021,14/03/2022,Monday,Monday,Friday
GBP,590.704,21/03/2022,14/12/2021,15/03/2022,Tuesday,Tuesday,Monday
GBP,591.571,16/03/2022,09/12/2021,10/03/2022,Thursday,Thursday,Wednesday
GBP,591.8,18/11/2019,14/08/2019,12/11/2019,Wednesday,Tuesday,Monday
GBP,592.029,19/11/2019,15/08/2019,13/11/2019,Thursday,Wednesday,Tuesday
GBP,592.071,15/03/2022,08/12/2021,09/03/2022,Wednesday,Wednesday,Tuesday
GBP,592.799,19/03/2020,12/12/2019,13/03/2020,Thursday,Friday,Thursday
GBP,592.852,24/10/2019,23/07/2019,18/10/2019,Tuesday,Friday,Thursday
GBP,592.998,07/10/2019,04/07/2019,01/10/2019,Thursday,Tuesday,Monday
GBP,592.998,07/11/2019,06/08/2019,01/11/2019,Tuesday,Friday,Thursday
GBP,593.565,15/11/2022,11/08/2022,08/11/2022,Thursday,Tuesday,Tuesday
GBP,593.605,06/11/2019,05/08/2019,31/10/2019,Monday,Thursday,Wednesday
GBP,593.716,22/03/2022,15/12/2021,16/03/2022,Wednesday,Wednesday,Tuesday
GBP,593.783,25/03/2022,17/12/2021,18/03/2022,Friday,Friday,Friday
GBP,594.211,24/03/2022,16/12/2021,17/03/2022,Thursday,Thursday,Thursday
GBP,594.213,18/12/2019,13/09/2019,12/12/2019,Friday,Thursday,Wednesday
GBP,594.236,21/11/2022,17/08/2022,15/11/2022,Wednesday,Tuesday,Monday
GBP,594.45,17/03/2022,10/12/2021,11/03/2022,Friday,Friday,Thursday
GBP,594.626,20/11/2019,16/08/2019,14/11/2019,Friday,Thursday,Wednesday
GBP,594.755,16/11/2022,12/08/2022,09/11/2022,Friday,Wednesday,Wednesday
GBP,595.894,17/12/2019,12/09/2019,11/12/2019,Thursday,Wednesday,Tuesday
GBP,597.029,06/01/2023,05/10/2022,02/01/2023,Wednesday,Monday,Friday
GBP,597.46,14/03/2022,07/12/2021,04/03/2022,Tuesday,Friday,Monday
GBP,597.63,22/11/2022,18/08/2022,16/11/2022,Thursday,Wednesday,Tuesday
GBP,598.598,21/11/2019,19/08/2019,15/11/2019,Monday,Friday,Thursday
GBP,599.568,09/03/2023,05/12/2022,02/03/2023,Monday,Thursday,Thursday
GBP,599.623,22/11/2019,20/08/2019,18/11/2019,Tuesday,Monday,Friday
GBP,601.122,02/03/2023,29/11/2022,24/02/2023,Tuesday,Friday,Thursday
GBP,601.163,19/12/2019,18/09/2019,13/12/2019,Wednesday,Friday,Thursday
GBP,601.639,18/03/2020,11/12/2019,12/03/2020,Wednesday,Thursday,Wednesday
GBP,602.142,17/02/2023,18/11/2022,13/02/2023,Friday,Monday,Friday
GBP,602.443,18/11/2022,16/08/2022,14/11/2022,Tuesday,Monday,Friday
GBP,602.532,24/02/2023,23/11/2022,16/02/2023,Wednesday,Thursday,Friday
GBP,602.568,03/01/2023,30/09/2022,28/12/2022,Friday,Wednesday,Tuesday
GBP,602.912,30/03/2020,20/12/2019,24/03/2020,Friday,Tuesday,Monday
GBP,602.912,24/03/2020,16/12/2019,17/03/2020,Monday,Tuesday,Tuesday
GBP,604.342,23/11/2022,19/08/2022,17/11/2022,Friday,Thursday,Wednesday
GBP,604.405,27/02/2023,24/11/2022,17/02/2023,Thursday,Friday,Monday
GBP,604.437,07/03/2023,02/12/2022,01/03/2023,Friday,Wednesday,Tuesday
GBP,604.677,07/02/2023,07/11/2022,01/02/2023,Monday,Wednesday,Tuesday
GBP,605.171,20/03/2020,13/12/2019,16/03/2020,Friday,Monday,Friday
GBP,605.526,03/03/2023,30/11/2022,27/02/2023,Wednesday,Monday,Friday
GBP,605.66,29/12/2022,27/09/2022,23/12/2022,Tuesday,Friday,Thursday
GBP,605.879,27/12/2022,23/09/2022,21/12/2022,Friday,Wednesday,Tuesday
GBP,605.899,06/03/2023,01/12/2022,28/02/2023,Thursday,Tuesday,Monday
GBP,605.9,25/11/2019,21/08/2019,19/11/2019,Wednesday,Tuesday,Monday
GBP,606.05,15/02/2023,16/11/2022,09/02/2023,Wednesday,Thursday,Wednesday
GBP,606.084,05/01/2023,04/10/2022,30/12/2022,Tuesday,Friday,Thursday
GBP,606.138,01/03/2023,28/11/2022,23/02/2023,Monday,Thursday,Wednesday
GBP,606.213,10/03/2023,06/12/2022,03/03/2023,Tuesday,Friday,Friday
GBP,606.676,16/03/2020,09/12/2019,10/03/2020,Monday,Tuesday,Monday
GBP,606.713,23/02/2023,22/11/2022,15/02/2023,Tuesday,Wednesday,Thursday
GBP,607.004,02/01/2023,29/09/2022,27/12/2022,Thursday,Tuesday,Monday
GBP,607.048,30/12/2022,28/09/2022,26/12/2022,Wednesday,Monday,Friday
GBP,607.188,22/12/2022,20/09/2022,16/12/2022,Tuesday,Friday,Thursday
GBP,607.371,16/12/2019,11/09/2019,10/12/2019,Wednesday,Tuesday,Monday
GBP,607.835,25/10/2019,24/07/2019,21/10/2019,Wednesday,Monday,Friday
GBP,607.942,16/02/2023,17/11/2022,10/02/2023,Thursday,Friday,Thursday
GBP,607.948,04/01/2023,03/10/2022,29/12/2022,Monday,Thursday,Wednesday
GBP,608.095,23/12/2022,21/09/2022,19/12/2022,Wednesday,Monday,Friday
GBP,608.102,20/12/2019,19/09/2019,16/12/2019,Thursday,Monday,Friday
GBP,608.19,26/12/2022,22/09/2022,20/12/2022,Thursday,Tuesday,Monday
GBP,608.235,06/02/2023,04/11/2022,31/01/2023,Friday,Tuesday,Monday
GBP,608.235,30/11/2022,28/08/2022,24/11/2022,Sunday,Thursday,Wednesday
GBP,608.756,17/03/2020,10/12/2019,11/03/2020,Tuesday,Wednesday,Tuesday
GBP,609.007,29/11/2022,26/08/2022,23/11/2022,Friday,Wednesday,Tuesday
GBP,609.075,28/12/2022,26/09/2022,22/12/2022,Monday,Thursday,Wednesday
GBP,609.333,22/02/2023,21/11/2022,14/02/2023,Monday,Tuesday,Wednesday
GBP,609.597,15/03/2023,09/12/2022,09/03/2023,Friday,Thursday,Wednesday
GBP,609.721,13/02/2023,14/11/2022,07/02/2023,Monday,Tuesday,Monday
GBP,609.8,16/03/2023,12/12/2022,10/03/2023,Monday,Friday,Thursday
GBP,609.973,08/02/2023,08/11/2022,02/02/2023,Tuesday,Thursday,Wednesday
GBP,610.003,28/02/2023,25/11/2022,22/02/2023,Friday,Wednesday,Tuesday
GBP,610.156,13/03/2023,07/12/2022,06/03/2023,Wednesday,Monday,Monday
GBP,610.38,11/01/2023,10/10/2022,05/01/2023,Monday,Thursday,Wednesday
GBP,610.428,11/03/2022,06/12/2021,03/03/2022,Monday,Thursday,Friday
GBP,610.78,10/02/2023,10/11/2022,06/02/2023,Thursday,Monday,Friday
GBP,610.971,10/01/2023,07/10/2022,04/01/2023,Friday,Wednesday,Tuesday
GBP,611.22,21/12/2022,19/09/2022,15/12/2022,Monday,Thursday,Wednesday
GBP,611.323,09/01/2023,06/10/2022,03/01/2023,Thursday,Tuesday,Monday
GBP,611.539,12/01/2023,11/10/2022,06/01/2023,Tuesday,Friday,Thursday
GBP,611.874,28/11/2022,25/08/2022,22/11/2022,Thursday,Tuesday,Monday
GBP,612.094,20/12/2022,16/09/2022,14/12/2022,Friday,Wednesday,Tuesday
GBP,612.797,09/02/2023,09/11/2022,03/02/2023,Wednesday,Friday,Thursday
GBP,612.828,17/03/2023,13/12/2022,13/03/2023,Tuesday,Monday,Friday
GBP,613.004,12/12/2019,09/09/2019,06/12/2019,Monday,Friday,Thursday
GBP,613.052,25/11/2022,23/08/2022,21/11/2022,Tuesday,Monday,Friday
GBP,613.3,19/12/2022,14/09/2022,13/12/2022,Wednesday,Tuesday,Monday
GBP,613.46,26/11/2019,22/08/2019,20/11/2019,Thursday,Wednesday,Tuesday
GBP,613.508,24/11/2022,22/08/2022,18/11/2022,Monday,Friday,Thursday
GBP,613.781,13/01/2023,12/10/2022,09/01/2023,Wednesday,Monday,Friday
GBP,613.855,07/12/2022,02/09/2022,01/12/2022,Friday,Thursday,Wednesday
GBP,613.995,16/01/2023,13/10/2022,10/01/2023,Thursday,Tuesday,Monday
GBP,614.312,08/12/2022,05/09/2022,02/12/2022,Monday,Friday,Thursday
GBP,614.382,14/03/2023,08/12/2022,07/03/2023,Thursday,Tuesday,Tuesday
GBP,614.728,13/12/2019,10/09/2019,09/12/2019,Tuesday,Monday,Friday
GBP,614.963,11/12/2019,06/09/2019,05/12/2019,Friday,Thursday,Wednesday
GBP,615.738,16/12/2022,13/09/2022,12/12/2022,Tuesday,Monday,Friday
GBP,616.238,14/02/2023,15/11/2022,08/02/2023,Tuesday,Wednesday,Tuesday
GBP,616.788,06/12/2022,01/09/2022,30/11/2022,Thursday,Wednesday,Tuesday
GBP,616.842,10/03/2022,03/12/2021,02/03/2022,Friday,Wednesday,Thursday
GBP,617.014,17/01/2023,14/10/2022,11/01/2023,Friday,Wednesday,Tuesday
GBP,617.321,22/03/2023,16/12/2022,16/03/2023,Friday,Thursday,Wednesday
GBP,617.508,24/12/2019,23/09/2019,18/12/2019,Monday,Wednesday,Tuesday
GBP,617.826,21/03/2023,15/12/2022,15/03/2023,Thursday,Wednesday,Tuesday
GBP,618.031,09/03/2022,02/12/2021,28/02/2022,Thursday,Monday,Wednesday
GBP,618.179,20/03/2023,14/12/2022,14/03/2023,Wednesday,Tuesday,Monday
GBP,618.264,01/12/2022,29/08/2022,25/11/2022,Monday,Friday,Thursday
GBP,618.329,03/02/2023,03/11/2022,30/01/2023,Thursday,Monday,Friday
GBP,618.399,10/12/2019,05/09/2019,04/12/2019,Thursday,Wednesday,Tuesday
GBP,619.018,09/12/2022,06/09/2022,05/12/2022,Tuesday,Monday,Friday
GBP,619.138,27/03/2023,19/12/2022,17/03/2023,Monday,Friday,Monday
GBP,619.178,26/12/2019,24/09/2019,19/12/2019,Tuesday,Thursday,Thursday
GBP,619.305,24/01/2023,21/10/2022,18/01/2023,Friday,Wednesday,Tuesday
GBP,619.574,12/12/2022,07/09/2022,06/12/2022,Wednesday,Tuesday,Monday
GBP,620.023,05/11/2019,02/08/2019,30/10/2019,Friday,Wednesday,Tuesday
GBP,620.372,23/12/2019,20/09/2019,17/12/2019,Friday,Tuesday,Monday
GBP,620.452,15/12/2022,12/09/2022,09/12/2022,Monday,Friday,Thursday
GBP,620.563,09/12/2019,04/09/2019,03/12/2019,Wednesday,Tuesday,Monday
GBP,620.639,19/01/2023,18/10/2022,13/01/2023,Tuesday,Friday,Thursday
