Date,USD,,Date,GBP,,Date,EUR
26 May 2015,109.596,,26 Aug 2015,197.67139,,19 Aug 2015,138.85947
27 May 2015,109.626,,27 Aug 2015,194.70519,,21 Aug 2015,139.78562
28 May 2015,109.70794,,28 Aug 2015,192.81753,,24 Aug 2015,141.29999
29 May 2015,109.73861,,31 Aug 2015,192.50464,,25 Aug 2015,143.9658
1 Jun 2015,109.7703,,1 Sep 2015,192.45457,,26 Aug 2015,143.6916
2 Jun 2015,109.8802,,2 Sep 2015,191.69199,,27 Aug 2015,142.85306
3 Jun 2015,109.91287,,4 Sep 2015,191.19289,,28 Aug 2015,140.73953
4 Jun 2015,109.96832,,8 Sep 2015,191.10528,,31 Aug 2015,140.95229
5 Jun 2015,116.29307,,9 Sep 2015,189.92878,,1 Sep 2015,140.06368
8 Jun 2015,116.30998,,10 Sep 2015,198.49064,,2 Sep 2015,141.3159
9 Jun 2015,116.32141,,11 Sep 2015,205.96904,,4 Sep 2015,139.327
10 Jun 2015,117.03,,14 Sep 2015,206.5598,,8 Sep 2015,139.74002
11 Jun 2015,117.03,,15 Sep 2015,206.21131,,9 Sep 2015,139.12674
12 Jun 2015,117.743,,16 Sep 2015,206.73901,,10 Sep 2015,144.11849
15 Jun 2015,117.743,,21 Sep 2015,208.86603,,11 Sep 2015,150.2783
16 Jun 2015,117.743,,22 Sep 2015,208.83911,,14 Sep 2015,151.24397
17 Jun 2015,118.48515,,23 Sep 2015,207.81332,,15 Sep 2015,151.40481
18 Jun 2015,118.48515,,24 Sep 2015,205.43039,,16 Sep 2015,151.7863
19 Jun 2015,119.238,,25 Sep 2015,205.37807,,21 Sep 2015,152.1094
22 Jun 2015,119.238,,28 Sep 2015,208.85152,,22 Sep 2015,152.09594
23 Jun 2015,119.238,,29 Sep 2015,204.62414,,23 Sep 2015,150.20558
24 Jun 2015,119.988,,30 Sep 2015,203.99289,,24 Sep 2015,150.58254
25 Jun 2015,119.988,,1 Oct 2015,204.08713,,25 Sep 2015,151.63377
26 Jun 2015,120.757,,2 Oct 2015,204.26367,,28 Sep 2015,152.10497
29 Jun 2015,120.757,,5 Oct 2015,205.058,,29 Sep 2015,150.75867
30 Jun 2015,120.757,,6 Oct 2015,204.27713,,30 Sep 2015,151.31178
1 Jul 2015,121.55,,7 Oct 2015,204.25172,,1 Oct 2015,150.54438
2 Jul 2015,121.55,,8 Oct 2015,206.29815,,2 Oct 2015,150.84169
3 Jul 2015,122.3505,,12 Oct 2015,206.5001,,5 Oct 2015,151.99953
6 Jul 2015,122.3505,,13 Oct 2015,206.7559,,6 Oct 2015,150.97632
7 Jul 2015,122.3505,,14 Oct 2015,204.96528,,7 Oct 2015,151.15247
8 Jul 2015,123.14356,,15 Oct 2015,206.93092,,8 Oct 2015,151.52944
9 Jul 2015,123.14356,,16 Oct 2015,208.15608,,12 Oct 2015,152.82192
10 Jul 2015,123.91,,19 Oct 2015,207.94067,,13 Oct 2015,153.10465
13 Jul 2015,123.91,,20 Oct 2015,208.41188,,14 Oct 2015,153.48162
14 Jul 2015,123.91,,21 Oct 2015,208.30572,,15 Oct 2015,153.61625
15 Jul 2015,124.86139,,22 Oct 2015,207.92875,,16 Oct 2015,153.42777
16 Jul 2015,124.86139,,26 Oct 2015,206.74397,,19 Oct 2015,152.95655
17 Jul 2015,125,,27 Oct 2015,206.6228,,20 Oct 2015,152.41802
20 Jul 2015,125,,28 Oct 2015,206.24736,,21 Oct 2015,152.93076
21 Jul 2015,125,,29 Oct 2015,205.80306,,22 Oct 2015,152.82305
22 Jul 2015,125.099,,30 Oct 2015,205.77613,,26 Oct 2015,148.81096
23 Jul 2015,125.099,,3 Nov 2015,206.94746,,27 Oct 2015,148.44745
24 Jul 2015,125.139,,4 Nov 2015,207.23019,,28 Oct 2015,148.69089
27 Jul 2015,125.139,,5 Nov 2015,207.36483,,29 Oct 2015,148.96016
28 Jul 2015,125.139,,6 Nov 2015,205.30644,,30 Oct 2015,147.5465
29 Jul 2015,125.149,,9 Nov 2015,203.96008,,3 Nov 2015,148.7986
30 Jul 2015,125.149,,10 Nov 2015,203.1388,,4 Nov 2015,147.38493
31 Jul 2015,125.15,,12 Nov 2015,203.44846,,5 Nov 2015,146.84639
3 Aug 2015,125.15,,13 Nov 2015,204.58092,,6 Nov 2015,146.43011
4 Aug 2015,125.15,,16 Nov 2015,204.97137,,9 Nov 2015,146.41665
5 Aug 2015,125.151,,17 Nov 2015,204.64824,,10 Nov 2015,145.13761
6 Aug 2015,125.151,,18 Nov 2015,204.6363,,12 Nov 2015,143.8451
7 Aug 2015,125.152,,19 Nov 2015,204.83825,,13 Nov 2015,144.45204
10 Aug 2015,125.152,,20 Nov 2015,205.5653,,16 Nov 2015,144.85595
12 Aug 2015,125.153,,23 Nov 2015,205.33641,,17 Nov 2015,144.65399
13 Aug 2015,125.153,,24 Nov 2015,204.07082,,18 Nov 2015,143.59143
14 Aug 2015,125.154,,25 Nov 2015,203.6011,,19 Nov 2015,143.61835
17 Aug 2015,125.154,,26 Nov 2015,203.19718,,20 Nov 2015,143.91456
18 Aug 2015,125.154,,27 Nov 2015,202.98176,,23 Nov 2015,143.75299
19 Aug 2015,125.155,,1 Dec 2015,202.25471,,24 Nov 2015,143.25483
21 Aug 2015,125.155,,2 Dec 2015,202.90248,,25 Nov 2015,143.43093
24 Aug 2015,125.155,,3 Dec 2015,202.16196,,26 Nov 2015,143.61942
25 Aug 2015,125.155,,4 Dec 2015,201.21948,,27 Nov 2015,142.87891
26 Aug 2015,125.156,,7 Dec 2015,203.68339,,1 Dec 2015,142.39421
27 Aug 2015,125.156,,8 Dec 2015,202.95634,,2 Dec 2015,142.85304
28 Aug 2015,125.15743,,9 Dec 2015,202.1081,,3 Dec 2015,142.63762
31 Aug 2015,125.15743,,10 Dec 2015,202.72745,,4 Dec 2015,142.40873
1 Sep 2015,125.15743,,11 Dec 2015,204.43889,,7 Dec 2015,146.62296
2 Sep 2015,125.158,,14 Dec 2015,204.18308,,8 Dec 2015,145.61316
3 Sep 2015,,,15 Dec 2015,204.08883,,9 Dec 2015,146.24597
4 Sep 2015,125.159,,16 Dec 2015,204.21152,,10 Dec 2015,147.25577
8 Sep 2015,125.159,,17 Dec 2015,202.25921,,11 Dec 2015,147.72811
9 Sep 2015,125.159,,18 Dec 2015,201.08783,,14 Dec 2015,147.59346
10 Sep 2015,129.15,,21 Dec 2015,200.88586,,15 Dec 2015,147.83582
11 Sep 2015,133.391,,22 Dec 2015,200.63004,,16 Dec 2015,147.75613
14 Sep 2015,134.034,,23 Dec 2015,200.60312,,17 Dec 2015,147.06946
15 Sep 2015,134.034,,24 Dec 2015,200.27998,,18 Dec 2015,146.01925
16 Sep 2015,134.622,,28 Dec 2015,200.6839,,21 Dec 2015,145.81729
21 Sep 2015,134.622,,29 Dec 2015,200.98011,,22 Dec 2015,146.28853
22 Sep 2015,134.622,,30 Dec 2015,,,23 Dec 2015,147.24449
23 Sep 2015,134.629,,31 Dec 2015,199.31055,,24 Dec 2015,147.08292
24 Sep 2015,134.629,,4 Jan 2016,229.51637,,28 Dec 2015,147.55417
25 Sep 2015,134.63,,5 Jan 2016,228.92798,,29 Dec 2015,147.86384
28 Sep 2015,134.63,,6 Jan 2016,228.92798,,30 Dec 2015,147.74267
29 Sep 2015,134.63,,7 Jan 2016,228.92798,,31 Dec 2015,147.10985
30 Sep 2015,134.631,,8 Jan 2016,225.63139,,4 Jan 2016,168.83536
1 Oct 2015,134.631,,11 Jan 2016,226.21978,,5 Jan 2016,168.94374
2 Oct 2015,134.632,,12 Jan 2016,200.10782,,6 Jan 2016,168.94374
5 Oct 2015,134.632,,13 Jan 2016,224.09848,,7 Jan 2016,168.94374
6 Oct 2015,134.632,,14 Jan 2016,223.77332,,8 Jan 2016,168.17064
7 Oct 2015,134.633,,15 Jan 2016,223.07799,,11 Jan 2016,168.30999
8 Oct 2015,134.633,,18 Jan 2016,222.07153,,12 Jan 2016,184.476
12 Oct 2015,134.633,,19 Jan 2016,221.23539,,13 Jan 2016,168.12419
13 Oct 2015,134.633,,20 Jan 2016,220.97216,,14 Jan 2016,167.52031
14 Oct 2015,134.633,,21 Jan 2016,219.54764,,15 Jan 2016,168.12527
15 Oct 2015,134.633,,22 Jan 2016,218.51021,,18 Jan 2016,168.99238
16 Oct 2015,134.633,,25 Jan 2016,221.15797,,19 Jan 2016,168.74463
19 Oct 2015,134.633,,26 Jan 2016,220.29087,,20 Jan 2016,168.37302
20 Oct 2015,134.633,,27 Jan 2016,221.26779,,21 Jan 2016,169.22464
21 Oct 2015,134.634,,28 Jan 2016,221.53102,,22 Jan 2016,168.79108
22 Oct 2015,134.634,,29 Jan 2016,221.579,,25 Jan 2016,167.81559
26 Oct 2015,134.634,,1 Feb 2016,221.60987,,26 Jan 2016,167.56785
27 Oct 2015,134.634,,2 Feb 2016,221.161,,27 Jan 2016,167.81668
28 Oct 2015,134.635,,3 Feb 2016,223.11328,,28 Jan 2016,168.32765
29 Oct 2015,134.635,,8 Feb 2016,225.38947,,29 Jan 2016,168.964
30 Oct 2015,134.635,,9 Feb 2016,224.15073,,1 Feb 2016,169.0565
3 Nov 2015,134.635,,10 Feb 2016,224.15073,,2 Feb 2016,168.174
4 Nov 2015,134.635,,11 Feb 2016,225.29656,,3 Feb 2016,169.0421
5 Nov 2015,134.635,,12 Feb 2016,226.73088,,8 Feb 2016,173.34674
6 Nov 2015,134.636,,15 Feb 2016,228.03475,,9 Feb 2016,173.03705
9 Nov 2015,134.636,,16 Feb 2016,227.37496,,10 Feb 2016,173.03705
10 Nov 2015,134.636,,17 Feb 2016,233.8299,,11 Feb 2016,173.038
12 Nov 2015,134.636,,18 Feb 2016,226.42832,,12 Feb 2016,175.551
13 Nov 2015,134.637,,19 Feb 2016,226.95022,,15 Feb 2016,175.551
16 Nov 2015,134.637,,21 Feb 2016,205.80795,,16 Feb 2016,175.551
17 Nov 2015,134.637,,22 Feb 2016,225.73244,,17 Feb 2016,176.738
18 Nov 2015,134.638,,23 Feb 2016,223.39177,,18 Feb 2016,176.738
19 Nov 2015,134.638,,24 Feb 2016,223.10849,,19 Feb 2016,176.738
20 Nov 2015,134.638,,25 Feb 2016,226.99909,,21 Feb 2016,184.48
23 Nov 2015,134.638,,26 Feb 2016,220.68873,,22 Feb 2016,176.738
24 Nov 2015,134.638,,29 Feb 2016,220.64128,,23 Feb 2016,176.738
25 Nov 2015,134.639,,1 Mar 2016,206.00605,,24 Feb 2016,176.739
26 Nov 2015,134.639,,2 Mar 2016,220.84688,,25 Feb 2016,176.739
27 Nov 2015,134.639,,3 Mar 2016,221.89147,,26 Feb 2016,176.739
1 Dec 2015,134.639,,4 Mar 2016,222.63479,,29 Feb 2016,176.739
2 Dec 2015,134.64,,7 Mar 2016,223.90003,,1 Mar 2016,184.48
3 Dec 2015,134.64,,9 Mar 2016,223.85259,,2 Mar 2016,176.739
4 Dec 2015,134.64,,10 Mar 2016,225.0862,,3 Mar 2016,176.74
7 Dec 2015,134.64,,11 Mar 2016,224.84896,,4 Mar 2016,176.74
8 Dec 2015,134.64,,14 Mar 2016,226.19328,,7 Mar 2016,176.74
9 Dec 2015,134.64,,15 Mar 2016,226.46214,,9 Mar 2016,176.74
10 Dec 2015,134.64,,16 Mar 2016,224.02656,,10 Mar 2016,176.74
11 Dec 2015,134.641,,17 Mar 2016,224.02656,,11 Mar 2016,176.74
14 Dec 2015,134.641,,18 Mar 2016,222.76132,,14 Mar 2016,176.74
15 Dec 2015,134.641,,21 Mar 2016,229.08752,,15 Mar 2016,176.74
16 Dec 2015,134.642,,22 Mar 2016,229.01718,,16 Mar 2016,176.74
17 Dec 2015,134.642,,23 Mar 2016,227.72842,,17 Mar 2016,176.74
18 Dec 2015,134.642,,24 Mar 2016,225.67595,,18 Mar 2016,176.74
21 Dec 2015,134.642,,28 Mar 2016,230.54459,,21 Mar 2016,177.802
22 Dec 2015,134.642,,29 Mar 2016,226.78969,,22 Mar 2016,177.802
23 Dec 2015,134.642,,30 Mar 2016,228.1335,,23 Mar 2016,177.802
24 Dec 2015,134.642,,31 Mar 2016,230.61148,,24 Mar 2016,177.802
28 Dec 2015,134.642,,1 Apr 2016,228.1335,,28 Mar 2016,177.802
29 Dec 2015,134.642,,5 Apr 2016,228.75699,,29 Mar 2016,177.802
30 Dec 2015,134.642,,6 Apr 2016,226.45487,,30 Mar 2016,178.655
31 Dec 2015,134.642,,7 Apr 2016,227.30405,,31 Mar 2016,178.655
4 Jan 2016,154.838,,8 Apr 2016,228.21171,,1 Apr 2016,178.655
5 Jan 2016,154.838,,11 Apr 2016,228.37379,,5 Apr 2016,178.655
6 Jan 2016,154.838,,12 Apr 2016,205.08651,,6 Apr 2016,178.655
7 Jan 2016,154.838,,13 Apr 2016,230.99952,,7 Apr 2016,181.128
8 Jan 2016,154.839,,14 Apr 2016,230.57811,,8 Apr 2016,181.128
11 Jan 2016,154.839,,15 Apr 2016,233.32378,,11 Apr 2016,181.128
12 Jan 2016,165.07822,,18 Apr 2016,233.40631,,12 Apr 2016,184.484
13 Jan 2016,154.839,,19 Apr 2016,234.00051,,13 Apr 2016,181.128
14 Jan 2016,154.839,,20 Apr 2016,237.7638,,14 Apr 2016,181.128
15 Jan 2016,154.84,,21 Apr 2016,237.92885,,15 Apr 2016,184.452
18 Jan 2016,154.84,,22 Apr 2016,237.61524,,18 Apr 2016,184.452
19 Jan 2016,154.84,,25 Apr 2016,237.79681,,19 Apr 2016,184.452
20 Jan 2016,154.84,,26 Apr 2016,239.26581,,20 Apr 2016,184.452
21 Jan 2016,154.84,,27 Apr 2016,240.25615,,21 Apr 2016,184.452
22 Jan 2016,154.84,,28 Apr 2016,240.96589,,22 Apr 2016,184.452
25 Jan 2016,154.84,,29 Apr 2016,240.56975,,25 Apr 2016,184.452
26 Jan 2016,154.84,,2 May 2016,242.12129,,26 Apr 2016,184.452
27 Jan 2016,154.841,,4 May 2016,240.22314,,27 Apr 2016,184.452
28 Jan 2016,154.841,,5 May 2016,239.2328,,28 Apr 2016,184.452
29 Jan 2016,154.842,,6 May 2016,238.68811,,29 Apr 2016,184.452
1 Feb 2016,154.842,,9 May 2016,238.68811,,2 May 2016,184.452
2 Feb 2016,154.842,,10 May 2016,238.47354,,4 May 2016,184.452
3 Feb 2016,154.843,,11 May 2016,238.2769,,5 May 2016,184.452
8 Feb 2016,154.843,,12 May 2016,238.5575,,6 May 2016,184.452
9 Feb 2016,154.843,,16 May 2016,236.82439,,9 May 2016,184.452
10 Feb 2016,154.843,,17 May 2016,238.2769,,10 May 2016,184.452
11 Feb 2016,154.843,,18 May 2016,238.574,,11 May 2016,184.453
12 Feb 2016,157.092,,19 May 2016,240.91782,,12 May 2016,184.453
15 Feb 2016,157.092,,20 May 2016,241.19842,,16 May 2016,184.453
16 Feb 2016,157.092,,23 May 2016,239.64688,,17 May 2016,184.453
17 Feb 2016,158.15347,,24 May 2016,239.00459,,18 May 2016,184.453
18 Feb 2016,158.15347,,25 May 2016,240.95228,,19 May 2016,184.453
19 Feb 2016,158.15347,,26 May 2016,242.63587,,20 May 2016,184.453
21 Feb 2016,165.08218,,27 May 2016,242.78442,,23 May 2016,184.453
22 Feb 2016,158.15347,,30 May 2016,242.80093,,24 May 2016,184.454
23 Feb 2016,158.15347,,31 May 2016,241.24938,,25 May 2016,184.454
24 Feb 2016,158.15446,,1 Jun 2016,241.48046,,26 May 2016,184.454
25 Feb 2016,158.15446,,2 Jun 2016,238.09676,,27 May 2016,184.454
26 Feb 2016,158.15446,,3 Jun 2016,238.06375,,30 May 2016,184.454
29 Feb 2016,158.15446,,6 Jun 2016,239.73228,,31 May 2016,184.454
1 Mar 2016,165.08218,,7 Jun 2016,238.57687,,1 Jun 2016,184.454
2 Mar 2016,158.15446,,8 Jun 2016,238.62638,,2 Jun 2016,184.454
3 Mar 2016,158.155,,9 Jun 2016,240.59059,,3 Jun 2016,184.454
4 Mar 2016,158.155,,10 Jun 2016,238.85747,,6 Jun 2016,184.455
7 Mar 2016,158.155,,13 Jun 2016,236.59615,,7 Jun 2016,184.455
9 Mar 2016,158.155,,14 Jun 2016,233.9387,,8 Jun 2016,184.455
10 Mar 2016,158.155,,15 Jun 2016,233.08039,,9 Jun 2016,184.455
11 Mar 2016,158.155,,16 Jun 2016,234.15327,,10 Jun 2016,184.455
14 Mar 2016,158.155,,17 Jun 2016,233.01436,,13 Jun 2016,184.455
15 Mar 2016,158.155,,20 Jun 2016,235.73784,,14 Jun 2016,184.455
16 Mar 2016,158.155,,21 Jun 2016,242.0101,,15 Jun 2016,184.455
17 Mar 2016,158.155,,22 Jun 2016,243.34708,,16 Jun 2016,184.455
18 Mar 2016,158.155,,23 Jun 2016,242.9689,,17 Jun 2016,184.455
21 Mar 2016,159.106,,24 Jun 2016,431.904,,20 Jun 2016,184.455
22 Mar 2016,159.106,,27 Jun 2016,241.92902,,21 Jun 2016,184.455
23 Mar 2016,159.106,,28 Jun 2016,218.19334,,22 Jun 2016,184.455
24 Mar 2016,159.106,,30 Jun 2016,221.79165,,23 Jun 2016,184.456
28 Mar 2016,159.106,,1 Jul 2016,222.4519,,24 Jun 2016,385.758
29 Mar 2016,159.106,,4 Jul 2016,218.31019,,27 Jun 2016,184.456
30 Mar 2016,159.86931,,5 Jul 2016,219.152,,28 Jun 2016,184.456
31 Mar 2016,159.86931,,6 Jul 2016,216.41198,,30 Jun 2016,184.456
1 Apr 2016,159.86931,,7 Jul 2016,212.73111,,1 Jul 2016,184.456
5 Apr 2016,159.86931,,8 Jul 2016,213.55642,,4 Jul 2016,184.457
6 Apr 2016,159.86931,,11 Jul 2016,213.65546,,5 Jul 2016,184.457
7 Apr 2016,162.08218,,12 Jul 2016,214.15064,,6 Jul 2016,184.457
8 Apr 2016,162.08218,,13 Jul 2016,217.05572,,7 Jul 2016,184.457
11 Apr 2016,162.08218,,14 Jul 2016,218.83839,,8 Jul 2016,184.457
12 Apr 2016,165.08614,,15 Jul 2016,219.6967,,11 Jul 2016,184.457
13 Apr 2016,162.08218,,18 Jul 2016,220.68707,,12 Jul 2016,184.457
14 Apr 2016,162.08218,,19 Jul 2016,218.78887,,13 Jul 2016,184.457
15 Apr 2016,165.05644,,20 Jul 2016,217.50139,,14 Jul 2016,184.457
18 Apr 2016,165.05644,,21 Jul 2016,217.08874,,15 Jul 2016,184.457
19 Apr 2016,165.05644,,22 Jul 2016,218.03089,,18 Jul 2016,184.457
20 Apr 2016,165.05644,,25 Jul 2016,216.01713,,19 Jul 2016,184.457
21 Apr 2016,165.05644,,26 Jul 2016,216.64437,,20 Jul 2016,184.457
22 Apr 2016,165.05644,,27 Jul 2016,216.66088,,21 Jul 2016,184.457
25 Apr 2016,165.05644,,28 Jul 2016,216.44629,,22 Jul 2016,184.458
26 Apr 2016,165.05644,,29 Jul 2016,217.04182,,25 Jul 2016,184.458
27 Apr 2016,165.05644,,2 Aug 2016,216.2,,26 Jul 2016,184.458
28 Apr 2016,165.05644,,3 Aug 2016,219.20415,,27 Jul 2016,184.458
29 Apr 2016,165.05644,,4 Aug 2016,219.68283,,28 Jul 2016,184.458
2 May 2016,165.05644,,5 Aug 2016,216.76121,,29 Jul 2016,184.459
4 May 2016,165.05644,,9 Aug 2016,215.37468,,2 Aug 2016,184.459
5 May 2016,165.05644,,10 Aug 2016,214.6484,,3 Aug 2016,184.459
6 May 2016,165.05644,,11 Aug 2016,214.79696,,4 Aug 2016,184.459
9 May 2016,165.05644,,12 Aug 2016,214.30177,,5 Aug 2016,184.459
10 May 2016,165.05644,,15 Aug 2016,213.54248,,9 Aug 2016,184.459
11 May 2016,165.05743,,16 Aug 2016,214.73093,,10 Aug 2016,184.459
12 May 2016,165.05743,,17 Aug 2016,214.1202,,11 Aug 2016,184.459
16 May 2016,165.05743,,18 Aug 2016,214.78045,,12 Aug 2016,184.459
17 May 2016,165.05743,,19 Aug 2016,216.94278,,15 Aug 2016,184.459
18 May 2016,165.05743,,22 Aug 2016,216.10096,,16 Aug 2016,184.459
19 May 2016,165.05743,,23 Aug 2016,216.28253,,17 Aug 2016,184.459
20 May 2016,165.05743,,24 Aug 2016,217.66906,,18 Aug 2016,184.459
23 May 2016,165.05743,,25 Aug 2016,218.42835,,19 Aug 2016,184.459
24 May 2016,165.05842,,26 Aug 2016,217.94967,,22 Aug 2016,184.459
25 May 2016,165.05842,,29 Aug 2016,218.16425,,23 Aug 2016,184.459
26 May 2016,165.05842,,30 Aug 2016,215.9359,,24 Aug 2016,184.459
27 May 2016,165.05842,,31 Aug 2016,216.01972,,25 Aug 2016,184.459
30 May 2016,165.05842,,1 Sep 2016,216.36636,,26 Aug 2016,184.459
31 May 2016,165.05842,,2 Sep 2016,219.37053,,29 Aug 2016,184.459
1 Jun 2016,165.05842,,5 Sep 2016,220.0638,,30 Aug 2016,184.459
2 Jun 2016,165.05842,,6 Sep 2016,219.60162,,31 Aug 2016,184.461
3 Jun 2016,165.05842,,8 Sep 2016,220.84093,,1 Sep 2016,184.461
6 Jun 2016,165.05941,,9 Sep 2016,219.78451,,2 Sep 2016,184.461
7 Jun 2016,165.05941,,12 Sep 2016,219.78451,,5 Sep 2016,184.461
8 Jun 2016,165.05941,,13 Sep 2016,219.30582,,6 Sep 2016,184.461
9 Jun 2016,165.05941,,14 Sep 2016,217.86975,,8 Sep 2016,184.462
10 Jun 2016,165.05941,,15 Sep 2016,217.30853,,9 Sep 2016,184.462
13 Jun 2016,165.05941,,16 Sep 2016,217.85455,,12 Sep 2016,184.462
14 Jun 2016,165.05941,,19 Sep 2016,216.25341,,13 Sep 2016,184.462
15 Jun 2016,165.05941,,21 Sep 2016,213.94248,,14 Sep 2016,184.462
16 Jun 2016,165.05941,,22 Sep 2016,214.27261,,15 Sep 2016,184.462
17 Jun 2016,165.05941,,26 Sep 2016,213.92597,,16 Sep 2016,184.463
20 Jun 2016,165.05941,,27 Sep 2016,213.94376,,19 Sep 2016,184.463
21 Jun 2016,165.05941,,28 Sep 2016,214.538,,21 Sep 2016,184.463
22 Jun 2016,165.05941,,29 Sep 2016,214.73609,,22 Sep 2016,184.463
23 Jun 2016,165.0604,,30 Sep 2016,214.2739,,26 Sep 2016,184.463
24 Jun 2016,338.562,,3 Oct 2016,214.43896,,27 Sep 2016,184.464
27 Jun 2016,165.0604,,4 Oct 2016,,,28 Sep 2016,184.464
28 Jun 2016,165.0604,,5 Oct 2016,210.47735,,29 Sep 2016,184.464
30 Jun 2016,165.0604,,6 Oct 2016,212.06199,,30 Sep 2016,184.464
1 Jul 2016,165.0604,,7 Oct 2016,208.7619,,3 Oct 2016,184.464
4 Jul 2016,165.06139,,10 Oct 2016,205.51005,,4 Oct 2016,186.272
5 Jul 2016,165.06139,,11 Oct 2016,204.50314,,5 Oct 2016,184.464
6 Jul 2016,165.06139,,12 Oct 2016,202.20869,,6 Oct 2016,184.464
7 Jul 2016,165.06139,,13 Oct 2016,201.91157,,7 Oct 2016,184.465
8 Jul 2016,165.06139,,14 Oct 2016,201.35033,,10 Oct 2016,184.465
11 Jul 2016,165.06139,,17 Oct 2016,201.21949,,11 Oct 2016,184.465
12 Jul 2016,165.06139,,18 Oct 2016,200.65825,,12 Oct 2016,184.465
13 Jul 2016,165.06139,,19 Oct 2016,203.10128,,13 Oct 2016,184.465
14 Jul 2016,165.06139,,20 Oct 2016,202.85367,,14 Oct 2016,184.465
15 Jul 2016,165.06139,,21 Oct 2016,202.441,,17 Oct 2016,184.467
18 Jul 2016,165.06139,,24 Oct 2016,201.35396,,18 Oct 2016,184.467
19 Jul 2016,165.06139,,25 Oct 2016,202.06376,,19 Oct 2016,184.467
20 Jul 2016,165.06139,,26 Oct 2016,201.70061,,20 Oct 2016,184.467
21 Jul 2016,165.06139,,27 Oct 2016,201.70061,,21 Oct 2016,184.467
22 Jul 2016,165.06238,,28 Oct 2016,201.58506,,24 Oct 2016,184.469
25 Jul 2016,165.06238,,31 Oct 2016,200.85874,,25 Oct 2016,184.469
26 Jul 2016,165.06238,,1 Nov 2016,200.67716,,26 Oct 2016,184.469
27 Jul 2016,165.06238,,3 Nov 2016,202.03075,,27 Oct 2016,186.276
28 Jul 2016,165.06238,,4 Nov 2016,202.03075,,28 Oct 2016,184.469
29 Jul 2016,165.06337,,7 Nov 2016,207.13145,,31 Oct 2016,184.469
2 Aug 2016,165.06337,,8 Nov 2016,205.06929,,1 Nov 2016,184.469
3 Aug 2016,165.06337,,9 Nov 2016,204.22742,,3 Nov 2016,184.469
4 Aug 2016,165.06337,,10 Nov 2016,205.51499,,4 Nov 2016,184.469
5 Aug 2016,165.06337,,14 Nov 2016,205.91239,,7 Nov 2016,184.469
9 Aug 2016,165.06337,,15 Nov 2016,207.01838,,8 Nov 2016,184.47
10 Aug 2016,165.06337,,16 Nov 2016,205.00449,,9 Nov 2016,184.47
11 Aug 2016,165.06337,,17 Nov 2016,205.03751,,10 Nov 2016,184.47
12 Aug 2016,165.06337,,18 Nov 2016,205.51622,,14 Nov 2016,184.471
15 Aug 2016,165.06337,,21 Nov 2016,203.53534,,15 Nov 2016,184.471
16 Aug 2016,165.06337,,22 Nov 2016,204.77339,,16 Nov 2016,184.471
17 Aug 2016,165.06337,,23 Nov 2016,205.58225,,17 Nov 2016,184.471
18 Aug 2016,165.06337,,24 Nov 2016,204.49276,,18 Nov 2016,184.471
19 Aug 2016,165.06337,,25 Nov 2016,205.63177,,21 Nov 2016,184.471
22 Aug 2016,165.06337,,28 Nov 2016,205.35238,,22 Nov 2016,184.471
23 Aug 2016,165.06337,,29 Nov 2016,204.85715,,23 Nov 2016,184.471
24 Aug 2016,165.06337,,30 Nov 2016,205.8476,,24 Nov 2016,184.471
25 Aug 2016,165.06337,,1 Dec 2016,205.33587,,25 Nov 2016,184.471
26 Aug 2016,165.06337,,2 Dec 2016,208.78592,,28 Nov 2016,184.472
29 Aug 2016,165.06337,,5 Dec 2016,209.1821,,29 Nov 2016,184.472
30 Aug 2016,165.06337,,6 Dec 2016,210.04049,,30 Nov 2016,184.472
31 Aug 2016,165.06436,,7 Dec 2016,210.18905,,1 Dec 2016,184.472
1 Sep 2016,165.06436,,8 Dec 2016,208.25768,,2 Dec 2016,184.472
2 Sep 2016,165.06436,,9 Dec 2016,207.81198,,5 Dec 2016,184.472
5 Sep 2016,165.06436,,12 Dec 2016,207.69643,,6 Dec 2016,184.472
6 Sep 2016,165.06436,,13 Dec 2016,209.06655,,7 Dec 2016,184.472
8 Sep 2016,165.06535,,14 Dec 2016,209.13258,,8 Dec 2016,184.472
9 Sep 2016,165.06535,,15 Dec 2016,209.74335,,9 Dec 2016,184.472
12 Sep 2016,165.06535,,16 Dec 2016,206.17898,,12 Dec 2016,184.472
13 Sep 2016,165.06535,,19 Dec 2016,205.40313,,13 Dec 2016,184.472
14 Sep 2016,165.06535,,20 Dec 2016,204.51172,,14 Dec 2016,184.472
15 Sep 2016,165.06535,,21 Dec 2016,203.81841,,15 Dec 2016,184.472
16 Sep 2016,165.06634,,22 Dec 2016,204.37966,,16 Dec 2016,184.473
19 Sep 2016,165.06634,,23 Dec 2016,203.47297,,19 Dec 2016,184.473
21 Sep 2016,165.06634,,27 Dec 2016,202.31744,,20 Dec 2016,184.473
22 Sep 2016,165.06634,,28 Dec 2016,202.15236,,21 Dec 2016,184.473
26 Sep 2016,165.06634,,29 Dec 2016,201.80691,,22 Dec 2016,184.473
27 Sep 2016,165.06733,,30 Dec 2016,201.9885,,23 Dec 2016,184.474
28 Sep 2016,165.06733,,3 Jan 2017,203.75482,,27 Dec 2016,184.474
29 Sep 2016,165.06733,,4 Jan 2017,202.4177,,28 Dec 2016,184.474
30 Sep 2016,165.06733,,5 Jan 2017,202.74907,,29 Dec 2016,184.475
