DATE _GBP_FILTER,(All),,
DATE_EUR_FILTER,(All),,
DATE_USD_FILTER,(All),,
,,,
Row Labels,Sum of USD,Sum of GBP,Sum of EUR
27/09/2005,80.17206,151.52482,102.92418
28/09/2005,80.17206,150.9399,102.80438
29/09/2005,80.573,150.13041,102.49194
30/09/2005,80.17194,150.09933,101.93891
01/10/2005,80.17188,150.7648,101.88347
02/10/2005,80.1719,150.76474,101.6991
03/10/2005,80.17196,150.76472,101.69906
04/10/2005,80.17121,150.76484,101.69904
05/10/2005,80.17204,150.76392,101.69912
06/10/2005,80.17105,150.76346,101.6985
07/10/2005,80.17151,151.42925,101.69819
08/10/2005,80.17186,151.07629,102.17145
09/10/2005,80.17204,149.23444,101.70631
10/10/2005,80.17217,150.1001,101.55799
11/10/2005,80.1727,151.38833,101.8545
12/10/2005,80.17272,150.65881,102.12279
13/10/2005,80.17269,151.12386,101.59368
14/10/2005,80.17268,150.47432,101.89035
15/10/2005,80.17274,149.14457,101.68982
16/10/2005,80.17225,148.88789,100.72049
17/10/2005,80.17201,148.80786,100.60014
18/10/2005,80.1722,149.18443,100.56817
19/10/2005,80.17209,149.91403,100.68827
20/10/2005,80.16892,149.91407,100.54398
21/10/2005,80.16883,148.94432,100.54401
22/10/2005,80.17176,149.83429,100.02311
23/10/2005,80.17178,151.44574,100.50418
24/10/2005,80.17181,152.23676,101.57046
25/10/2005,80.17173,152.3253,101.95887
26/10/2005,80.17232,152.9747,101.7346
27/10/2005,80.17225,153.1433,102.22366
28/10/2005,80.17233,152.6481,102.42425
29/10/2005,80.1722,152.80064,102.26516
30/10/2005,80.17222,152.87994,102.42566
31/10/2005,80.17224,153.57077,102.53204
01/11/2005,80.17242,152.51036,103.33734
02/11/2005,80.17245,151.33186,102.82282
03/11/2005,80.17244,151.42529,102.5904
04/11/2005,80.17525,151.15943,102.68472
05/11/2005,80.17543,151.99044,102.4754
06/11/2005,80.17542,152.15943,102.93851
07/11/2005,80.17554,153.44363,102.73307
08/11/2005,80.17653,154.67065,103.75155
09/11/2005,80.17664,155.6702,104.60635
10/11/2005,80.18459,156.61519,105.25592
11/11/2005,80.18105,157.68035,105.63425
12/11/2005,80.17999,158.00535,106.15731
13/11/2005,80.18007,157.86924,106.25076
14/11/2005,80.17859,157.36998,106.37016
15/11/2005,80.17792,157.45993,106.20556
16/11/2005,80.17642,156.83756,106.4074
17/11/2005,80.17252,156.93923,106.19218
18/11/2005,80.57305,157.41458,105.85743
19/11/2005,80.13559,157.40688,106.00378
20/11/2005,80.10288,156.95878,105.81209
21/11/2005,80.06079,156.24778,105.24417
22/11/2005,80.00776,157.03006,104.77557
23/11/2005,79.97989,157.55636,105.2598
24/11/2005,79.92986,157.31603,105.70399
25/11/2005,79.90547,156.87736,105.70196
26/11/2005,79.93193,156.85992,105.17477
27/11/2005,79.96949,156.77077,105.30467
28/11/2005,79.95797,157.03804,105.23727
29/11/2005,79.95274,157.9049,105.44463
30/11/2005,79.95458,157.88827,106.34559
01/12/2005,79.95473,155.43045,106.29452
02/12/2005,79.95455,154.81589,104.82947
03/12/2005,79.96304,155.5288,104.17405
04/12/2005,79.96642,155.20284,104.33714
05/12/2005,79.96973,155.14719,104.05845
06/12/2005,80.05905,156.0526,103.8185
07/12/2005,80.07215,157.43423,103.3384
08/12/2005,80.0796,157.49938,103.62151
09/12/2005,80.08315,157.27641,103.78238
10/12/2005,80.06426,158.03713,103.47891
11/12/2005,80.07348,158.12457,103.65506
12/12/2005,80.07723,158.03758,103.9269
13/12/2005,80.07751,158.68239,103.73544
14/12/2005,80.06614,158.04944,103.89308
15/12/2005,80.07455,158.04944,103.98895
16/12/2005,80.07576,158.04953,103.98895
17/12/2005,80.07597,157.48677,103.98902
18/12/2005,80.07625,156.44399,103.76334
19/12/2005,80.07845,157.22925,103.58869
20/12/2005,80.079,157.44021,104.25905
21/12/2005,80.07964,157.12721,104.2131
22/12/2005,80.07962,157.60019,103.38788
23/12/2005,80.07929,157.14725,103.78217
24/12/2005,80.07985,155.54237,103.77648
25/12/2005,80.07791,155.64137,103.85198
26/12/2005,80.07774,155.73982,103.74228
27/12/2005,80.07774,156.79678,104.43833
28/12/2005,80.07779,155.5082,104.8158
29/12/2005,80.07666,155.46734,104.73864
30/12/2005,80.07165,155.60281,104.71113
31/12/2005,80.06378,155.32822,104.67652
01/01/2006,80.04078,156.01961,104.42407
02/01/2006,79.8979,156.77136,104.56472
03/01/2006,79.95545,156.6484,105.04862
04/01/2006,79.92028,156.31343,105.50116
05/01/2006,79.86771,156.35624,105.38952
06/01/2006,79.85704,155.88591,105.53767
07/01/2006,80.47884,153.53647,104.99009
08/01/2006,79.79701,153.7097,104.75321
09/01/2006,79.79886,153.82657,104.67734
10/01/2006,79.78871,153.88185,104.64355
11/01/2006,79.76775,154.86691,104.86651
12/01/2006,79.77177,153.90889,105.06319
13/01/2006,79.74956,153.68529,105.03069
14/01/2006,79.75647,154.25942,105.18206
15/01/2006,79.75751,155.06661,105.34148
16/01/2006,79.768,155.18711,106.21995
17/01/2006,79.76803,155.611,106.14875
18/01/2006,79.76545,156.29873,105.9581
19/01/2006,80.16217,156.85744,106.07097
20/01/2006,79.76152,156.26871,106.60563
21/01/2006,79.76335,156.58299,105.77711
22/01/2006,79.76632,156.50883,106.44932
23/01/2006,79.76488,156.70783,106.35996
24/01/2006,79.76459,156.10263,106.43944
25/01/2006,79.76252,157.3472,106.21679
26/01/2006,79.76207,157.62666,106.52005
27/01/2006,79.76193,157.39508,106.52821
28/01/2006,79.76185,156.67732,106.59983
29/01/2006,79.76267,157.15669,106.68767
30/01/2006,79.76311,157.73873,106.94344
31/01/2006,79.7637,157.55475,107.09483
01/02/2006,79.7646,158.40845,107.26199
02/02/2006,79.76478,158.80768,107.89228
03/02/2006,75.253,159.46231,108.12387
04/02/2006,79.76556,159.74667,107.98066
05/02/2006,79.76719,159.81192,108.45735
06/02/2006,79.76598,159.58225,108.56459
07/02/2006,79.76577,159.30499,108.19338
08/02/2006,79.76629,159.821,108.18926
09/02/2006,79.7664,159.641,108.844
10/02/2006,79.76654,156.56,108.634
11/02/2006,79.76641,155.251,106.952
12/02/2006,79.76648,154.636,106.027
13/02/2006,79.76687,148.476,105.28
14/02/2006,79.76674,149.125,100.639
15/02/2006,79.76648,149.826,101.834
16/02/2006,79.76658,149.465,102.151
17/02/2006,79.76678,151.342,101.919
18/02/2006,79.76705,148.246,103.027
19/02/2006,79.76565,148.231,100.997
20/02/2006,79.76239,148.091,101.358
21/02/2006,79.75922,148.509,101.23
22/02/2006,79.75618,147.897,101.67
23/02/2006,79.739,147.483,101.19
24/02/2006,79.661,147.498,100.837
25/02/2006,78.618,147.694,100.971
26/02/2006,77.898,148.657,100.524
27/02/2006,77.543,148.206,100.56
28/02/2006,74.78,148.584,100.58
01/03/2006,75.077,147.908,100.816
02/03/2006,75.078,147.692,100.478
03/03/2006,75.029,149.111,100.528
04/03/2006,76.074,149.059,100.99
05/03/2006,74.94,147.317,101.065
06/03/2006,74.781,147.197,100.22
07/03/2006,74.786,147.638,99.884
08/03/2006,74.774,147.406,99.869
09/03/2006,74.767,147.249,99.338
10/03/2006,74.777,147.272,99.442
11/03/2006,74.777,148.349,99.585
12/03/2006,74.778,148.408,100.213
13/03/2006,74.777,148.633,100.317
14/03/2006,74.742,148.984,100.317
15/03/2006,74.778,149.17,100.063
16/03/2006,74.788,149.463,100.329
17/03/2006,74.781,149.431,100.639
18/03/2006,74.78,149.686,100.621
19/03/2006,74.78,149.792,100.561
20/03/2006,74.78,150.351,100.562
21/03/2006,74.78,150.777,101.286
22/03/2006,74.78,150.942,101.795
23/03/2006,74.78,150.942,101.869
24/03/2006,74.78,150.329,101.869
25/03/2006,74.78,150.471,101.653
26/03/2006,74.78,151.654,101.862
27/03/2006,74.78,152.026,102.791
28/03/2006,74.78,151.929,102.976
29/03/2006,74.78,151.929,103.096
30/03/2006,74.783,152.131,103.096
31/03/2006,74.78,152.395,103.036
01/04/2006,74.783,153.569,103.172
02/04/2006,74.783,153.576,103.269
03/04/2006,74.784,153.247,103.284
04/04/2006,74.783,153.883,103.179
05/04/2006,74.783,154.339,103.404
06/04/2006,74.783,153.868,103.344
07/04/2006,74.783,153.27,103.037
08/04/2006,74.783,152.5,102.544
09/04/2006,74.783,151.458,102.649
10/04/2006,74.784,151.654,102.034
11/04/2006,74.783,151.281,102.462
12/04/2006,74.783,151.834,102.08
13/04/2006,74.783,152.784,102.192
14/04/2006,74.783,151.542,103.337
15/04/2006,74.784,150.996,103.105
16/04/2006,74.784,152.165,102.701
17/04/2006,74.784,151.258,103.001
18/04/2006,74.784,148.755,102.364
19/04/2006,74.784,147.885,100.892
20/04/2006,74.784,148.768,100.555
21/04/2006,74.784,148.216,100.928
22/04/2006,74.784,148.418,100.87
23/04/2006,74.784,149.929,100.855
24/04/2006,74.783,149.862,101.461
25/04/2006,74.784,150.811,101.648
26/04/2006,74.784,149.951,102.171
27/04/2006,74.784,149.938,102.029
28/04/2006,77.612,150.454,101.657
29/04/2006,74.784,150.843,101.963
30/04/2006,74.784,150.703,102.173
01/05/2006,74.784,150.387,101.69
02/05/2006,74.785,151.419,101.657
03/05/2006,74.784,151.06,102.128
04/05/2006,74.785,151.907,102.315
05/05/2006,74.784,152.087,103.124
06/05/2006,74.784,151.496,103.662
07/05/2006,74.785,150.789,104.089
08/05/2006,74.785,149.074,103.807
09/05/2006,74.785,149.656,103.686
10/05/2006,74.785,150.071,104.373
11/05/2006,74.785,150.519,104.991
12/05/2006,74.785,151.495,105.335
13/05/2006,74.786,150.36,105.489
14/05/2006,74.786,151.318,105.393
15/05/2006,74.786,151.707,105.818
16/05/2006,74.783,152.687,106.05
17/05/2006,74.786,152.538,106.461
18/05/2006,74.786,151.939,106.005
19/05/2006,74.786,152.209,105.586
20/05/2006,74.787,152.336,105.534
21/05/2006,74.787,152.074,105.377
22/05/2006,74.787,152.942,105.001
23/05/2006,74.8,152.565,105.762
24/05/2006,74.799,151.687,106.266
25/05/2006,74.798,152.835,106.097
26/05/2006,74.796,152.122,106.496
27/05/2006,74.796,153.223,105.998
28/05/2006,74.794,153.403,106.919
29/05/2006,74.795,152.081,106.875
30/05/2006,75.172,153.265,106.173
31/05/2006,74.799,153.325,106.758
01/06/2006,74.799,153.461,106.639
02/06/2006,74.799,153.441,107.111
03/06/2006,74.799,153.955,107.496
04/06/2006,74.799,154.06,107.597
05/06/2006,74.799,154.997,107.734
06/06/2006,74.799,155.483,108.108
07/06/2006,74.803,155.609,107.788
08/06/2006,74.807,156.228,108.308
09/06/2006,74.809,157.375,108.95
10/06/2006,74.813,157.664,109.862
11/06/2006,74.815,156.877,109.743
12/06/2006,74.816,155.11,109.764
13/06/2006,74.816,154.952,109.32
14/06/2006,74.816,152.992,110.015
15/06/2006,74.817,153.087,109.387
16/06/2006,74.818,153.628,109.602
17/06/2006,74.818,154.436,109.723
18/06/2006,74.819,154.066,110.681
19/06/2006,74.806,154.767,110.969
20/06/2006,74.819,154.619,111.1
21/06/2006,74.815,154.212,110.412
22/06/2006,74.82,154.603,110.311
23/06/2006,74.816,154.394,110.447
24/06/2006,74.819,154.394,109.706
25/06/2006,74.818,152.01,109.707
26/06/2006,74.812,151.649,109.731
27/06/2006,74.818,152.002,109.027
28/06/2006,74.817,153.377,109.665
29/06/2006,74.82,153.196,109.866
30/06/2006,74.82,152.683,110.022
01/07/2006,74.82,151.504,109.8
02/07/2006,74.819,150.906,108.278
03/07/2006,74.82,150.873,107.725
04/07/2006,74.82,149.924,107.848
05/07/2006,74.822,148.941,107.675
06/07/2006,74.817,148.699,107.463
07/07/2006,74.825,148.198,107.637
08/07/2006,74.825,148.358,107.702
09/07/2006,74.828,149.26,108.268
10/07/2006,74.828,148.984,108.879
11/07/2006,74.829,149.532,109.919
12/07/2006,74.829,148.155,110.128
13/07/2006,74.83,147.918,109.822
14/07/2006,74.83,147.699,110.198
15/07/2006,74.826,147.804,110.186
16/07/2006,75.16,146.613,110.112
17/07/2006,74.825,146.437,109.774
18/07/2006,74.825,146.377,109.755
19/07/2006,74.826,146.506,110.666
20/07/2006,74.824,147.414,111.402
21/07/2006,74.824,146.805,111.442
22/07/2006,74.827,147.35,110.684
23/07/2006,74.831,146.759,109.842
24/07/2006,74.83,145.759,109.835
25/07/2006,74.836,146.474,108.425
26/07/2006,74.84,145.938,109.049
27/07/2006,74.838,146.843,108.991
28/07/2006,74.836,148.555,109.665
29/07/2006,74.836,148.634,110.306
30/07/2006,74.841,148.884,110.431
31/07/2006,74.841,148.886,110.68
01/08/2006,74.842,148.309,110.682
02/08/2006,74.845,146.594,111.617
03/08/2006,74.845,145.427,109.431
04/08/2006,74.844,145.703,108.733
05/08/2006,74.846,145.707,108.503
06/08/2006,74.85,147.538,108.663
07/08/2006,74.847,145.979,109.393
08/08/2006,74.848,146.117,109.511
09/08/2006,74.847,146.56,110.383
10/08/2006,74.85,147.197,110.324
11/08/2006,74.85,147.676,111.032
12/08/2006,74.848,148.562,111.343
13/08/2006,74.85,148.531,112.557
14/08/2006,74.851,148.525,113.696
15/08/2006,74.851,148.768,113.691
16/08/2006,74.85,149.932,113.844
17/08/2006,74.848,150.926,114.931
18/08/2006,74.85,150.791,115.303
19/08/2006,74.851,152.551,114.699
20/08/2006,74.851,151.124,117.23
21/08/2006,74.85,148.393,118.162
22/08/2006,74.87,148.185,115.452
23/08/2006,74.85,149.557,115.171
24/08/2006,74.852,149.456,116.649
25/08/2006,75.226,150.964,117.741
26/08/2006,75.226,149.459,118.163
27/08/2006,74.855,148.816,118.109
28/08/2006,74.853,148.385,118.424
29/08/2006,74.851,148.941,116.86
30/08/2006,74.852,148.914,116.714
31/08/2006,74.845,147.78,117.69
01/09/2006,75.213,148.316,117.989
02/09/2006,74.837,146.966,118.494
03/09/2006,74.839,147.863,118.27
04/09/2006,75.213,148.238,119.418
05/09/2006,74.849,149.166,119.095
06/09/2006,74.846,148.544,117.848
07/09/2006,74.848,148.078,119.106
08/09/2006,75.197,147.54,118.897
09/09/2006,74.835,148.357,117.497
10/09/2006,74.823,147.607,116.998
11/09/2006,74.786,147.624,116.469
12/09/2006,75.221,147.197,116.473
13/09/2006,75.237,147.652,115.763
14/09/2006,75.221,146.173,116.268
15/09/2006,74.879,146.467,115.222
16/09/2006,75.253,145.67,115.293
17/09/2006,74.881,146.696,115.486
18/09/2006,75.25,146.649,115.771
19/09/2006,74.882,145.278,115.626
20/09/2006,74.878,145.473,115.594
21/09/2006,74.876,145.708,115.907
22/09/2006,74.87,145.924,115.918
23/09/2006,74.872,147.266,116.417
24/09/2006,74.876,146.906,117.026
25/09/2006,74.876,148.333,117.833
26/09/2006,75.256,147.779,117.918
27/09/2006,74.881,148.155,117.678
28/09/2006,74.879,147.871,117.127
29/09/2006,74.876,147.577,116.228
30/09/2006,74.871,146.765,116.153
01/10/2006,74.873,146.349,115.429
02/10/2006,75.237,146.982,116.397
03/10/2006,75.231,147.843,117.449
04/10/2006,74.845,146.264,117.412
05/10/2006,74.837,147.006,115.923
06/10/2006,74.841,145.591,116.291
07/10/2006,74.834,145.333,115.288
08/10/2006,74.829,147.164,114.656
09/10/2006,75.204,145.884,115.962
10/10/2006,74.825,146.388,115.931
11/10/2006,74.829,147.426,115.91
12/10/2006,74.826,147.861,115.909
13/10/2006,75.202,146.67,116.875
14/10/2006,74.832,147.521,115.892
15/10/2006,74.811,147.49,116.794
16/10/2006,74.807,148.635,116.733
17/10/2006,74.814,149.267,117.774
18/10/2006,74.815,149.192,118.046
19/10/2006,74.812,149.223,117.83
20/10/2006,74.806,148.344,118.7
21/10/2006,74.807,148.308,117.544
22/10/2006,74.815,147.229,117.412
23/10/2006,74.809,147.535,116.931
24/10/2006,74.812,147.865,117.333
25/10/2006,74.81,148.92,117.333
26/10/2006,74.813,150.268,118.876
27/10/2006,74.815,149.746,119.623
28/10/2006,74.815,149.338,118.63
29/10/2006,74.821,149.645,118.556
30/10/2006,74.821,148.954,118.779
31/10/2006,74.822,148.833,117.279
01/11/2006,74.822,148.481,117.697
02/11/2006,74.821,147.894,117.278
03/11/2006,74.823,147.296,116.6
04/11/2006,75.202,146.365,116.64
05/11/2006,74.824,145.908,115.858
06/11/2006,74.823,145.646,115.34
07/11/2006,74.823,143.36,115.191
08/11/2006,74.823,143.692,112.38
09/11/2006,74.823,142.479,112.307
10/11/2006,74.823,139.905,111.761
11/11/2006,74.821,140.019,111.305
12/11/2006,74.824,137.792,111.365
13/11/2006,74.828,137.792,110.141
14/11/2006,74.829,137.792,110.141
15/11/2006,74.828,134.935,110.141
16/11/2006,74.829,133.715,109.326
17/11/2006,74.832,133.715,108.72
18/11/2006,74.835,133.715,108.72
19/11/2006,74.834,131.616,108.72
20/11/2006,74.834,131.122,105.722
21/11/2006,75.208,133.016,104.061
22/11/2006,74.836,133.862,105.64
23/11/2006,74.832,133.227,106.127
24/11/2006,74.828,135.977,106.233
25/11/2006,74.83,136.721,107.494
26/11/2006,74.827,138.922,107.692
27/11/2006,74.826,138.908,110.521
28/11/2006,74.849,138.886,110.245
29/11/2006,74.827,137.523,110.215
30/11/2006,74.793,135.189,109.122
01/12/2006,75.168,134.8,107.738
02/12/2006,74.797,132.137,106.069
03/12/2006,74.798,131.414,104.828
04/12/2006,74.804,131.871,101.605
05/12/2006,74.826,130.299,102.361
06/12/2006,75.202,130.099,102.166
07/12/2006,75.203,127.952,102.461
08/12/2006,74.829,130.132,101.429
09/12/2006,74.828,131.42,101.992
10/12/2006,74.828,131.269,102.524
11/12/2006,75.203,128.825,101.64
12/12/2006,75.203,128.952,100.722
13/12/2006,74.83,126.978,99.899
14/12/2006,74.827,122.584,98.747
15/12/2006,74.829,120.577,95.88
16/12/2006,74.828,116.865,95.864
17/12/2006,74.828,117.558,94.39
18/12/2006,74.83,120.992,93.922
19/12/2006,74.832,119.247,95.276
20/12/2006,74.832,119.91,95.986
21/12/2006,74.832,118.162,96.56
22/12/2006,74.832,117.752,95.652
23/12/2006,74.832,113.795,96.544
24/12/2006,74.833,111.169,93.679
25/12/2006,74.833,111.297,93.859
26/12/2006,74.833,112.261,94.055
27/12/2006,74.834,113.872,95.482
28/12/2006,74.834,114.778,97.504
29/12/2006,75.208,111.955,96.965
30/12/2006,74.834,109.127,94.355
31/12/2006,74.834,110.901,94.487
01/01/2007,74.834,110.02,96.508
02/01/2007,74.835,113.247,95.979
03/01/2007,74.835,115.466,101.697
04/01/2007,74.835,115.443,103.315
05/01/2007,74.835,111.147,109.752
06/01/2007,75.21,111.262,104.847
07/01/2007,75.211,108.601,104.933
08/01/2007,74.837,109.253,105.618
09/01/2007,74.837,113.04,100.536
10/01/2007,74.837,115.013,102.846
11/01/2007,74.838,114.105,102.905
12/01/2007,74.838,111.731,101.715
13/01/2007,74.836,109.066,100.331
14/01/2007,74.838,108.945,99.004
15/01/2007,75.212,109.696,98.199
16/01/2007,74.838,112.211,98.325
17/01/2007,74.839,108.967,99.763
18/01/2007,74.839,104.515,98.869
19/01/2007,74.838,103.395,96.862
20/01/2007,74.839,103.156,96.927
21/01/2007,74.839,101.801,96.927
22/01/2007,74.84,104.168,95.79
23/01/2007,75214,105.225,98.397
24/01/2007,75.212,106.87,98.802
25/01/2007,74.842,107.282,99.117
26/01/2007,74.841,106.646,
27/01/2007,74.842,106.254,98.401
28/01/2007,74.838,109.285,95.511
29/01/2007,74.839,110.262,96.16
30/01/2007,74.84,112.102,95.875
31/01/2007,74.841,111.302,95.88
01/02/2007,74.84,108.045,97.606
02/02/2007,74.842,106.225,96.579
03/02/2007,75.216,107.74,96.837
04/02/2007,74.842,106.407,96.01
05/02/2007,74.843,106.592,96.895
06/02/2007,74.842,107.331,95.666
07/02/2007,74.841,107.564,94.851
08/02/2007,74.841,107.812,94.877
09/02/2007,75.217,107.798,94.824
10/02/2007,74.844,108.088,95.043
11/02/2007,74.844,107.365,95.031
12/02/2007,74.843,107.853,96.537
13/02/2007,74.841,106.634,96.165
14/02/2007,74.834,106.754,
15/02/2007,74.835,106.427,95.078
16/02/2007,74.836,107.881,95.4
17/02/2007,74.836,104.283,94.979
18/02/2007,75207,104.351,94.896
19/02/2007,74.837,104.004,95.859
20/02/2007,75.213,105.877,95.932
21/02/2007,74.841,106.793,96.536
22/02/2007,74.842,99.384,96.523
23/02/2007,74.842,105.129,97.654
24/02/2007,74.831,105.129,98.518
25/02/2007,75.216,109.084,92.384
26/02/2007,75.216,108.904,98.736
27/02/2007,74.847,110.137,98.736
28/02/2007,75.22,110.529,102.582
01/03/2007,74.847,109.305,101.403
02/03/2007,74.849,107.912,101.656
03/03/2007,75.209,107.945,102.422
04/03/2007,75.147,107.979,101.946
05/03/2007,75.193,109.688,
06/03/2007,74.977,112.003,99.93
07/03/2007,74.998,112.887,99.961
08/03/2007,74.995,111.355,99.821
09/03/2007,74.959,111.903,100.141
10/03/2007,74.959,112.156,101.371
11/03/2007,74.955,112.574,102.31
12/03/2007,74.971,114.25,100.429
13/03/2007,74.956,116.654,100.732
14/03/2007,74.952,118.131,101.127
15/03/2007,74.923,114.318,101.458
16/03/2007,74.933,112.615,102.228
17/03/2007,74.954,113.539,102.696
18/03/2007,74.942,112.336,104.007
19/03/2007,74.969,112.856,100.652
20/03/2007,74.953,114.315,100.127
21/03/2007,308.867,114.315,100.639
22/03/2007,74.951,113.872,100.919
23/03/2007,74.942,113.872,101.02
24/03/2007,74.946,114.493,102.875
25/03/2007,74.946,116.309,102.875
26/03/2007,74.902,116.829,101.423
27/03/2007,74.944,116.837,101.423
28/03/2007,74.934,116.984,102.51
29/03/2007,74.943,116.868,103.736
30/03/2007,74.961,117.489,103.534
31/03/2007,74.947,118.296,103.263
01/04/2007,74.955,117.497,104.272
02/04/2007,74.966,117.504,104.714
03/04/2007,74.974,118.366,105.793
04/04/2007,74.996,117.893,105.855
05/04/2007,74.996,120.011,105.467
06/04/2007,75.056,121.377,105.451
07/04/2007,75.076,121.866,105.436
08/04/2007,75.162,123.294,104.481
09/04/2007,75.383,123.667,105.397
10/04/2007,75.557,124.024,106.934
11/04/2007,75.547,124.024,106.848
12/04/2007,75.502,124.684,108.672
13/04/2007,75.524,128.401,108.517
14/04/2007,74.944,128.238,108.393
15/04/2007,75.543,125.925,108.393
16/04/2007,75.547,125.925,108.641
17/04/2007,75.572,123.659,110.923
18/04/2007,75.56,125.545,110.395
19/04/2007,75.563,127.478,110.023
20/04/2007,75.573,127.99,110.023
21/04/2007,75.573,127.268,107.617
22/04/2007,75.568,127.121,108.176
23/04/2007,75.583,127.229,109.34
24/04/2007,75.574,126.15,108.99
25/04/2007,71.361,126.919,108.602
